12,	热闹,			rènao,				lively; busy; liven up; enliven
12,	热水瓶(暖水瓶),		rèshuǐpíng(nuǎnshuǐpíng),		thermos
12,	热心,			rèxīn,				enthusiastic; ardent
12,	人才(人材),		réncái,				talent
12,	人工,			réngōng,			man-made; artificial
12,	人家,			rénjiā,				others
12,	人口,			rénkǒu,				population
12,	人类,			rénlèi,				mankind; humanity
12,	人民币,			rénmínbì,			the name of China's currency
12,	人物,			rénwù,				figure; personage
12,	人员,			rényuán,			personnel; staff
12,	人造,			rénzào,				man-made; artificial
12,	忍,			rěn,				bear; suffer
12,	任务,			rènwu,				mission; task; job
12,	认,			rèn,				admit; recognize
12,	认得,			rènde,				recognize; know
12,	扔,			rēng,				throw
12,	仍,			réng,				still
12,	仍然,			réngrán,			still; yet
12,	日常,			rìcháng,			day-to-day; everyday; daily
12,	日程,			rìchéng,			schedule
12,	日记,			rìjì,				diary
12,	日期,			rìqī,				date
12,	日用品,			rìyòngpǐn,			daily necessaries
12,	日元,			rìyuán,				Japanese yen
12,	如,			rú,				according to
12,	如,			rú,				if
12,	如果,			rúguǒ,				if; in case; in the event of
12,	如何,			rúhé,				how; what
12,	如今,			rújīn,				nowadays; now
12,	入,			rù,				go into
12,	软,			ruǎn,				soft
12,	弱,			ruò,				weak
12,	撒,			sā,				cast; let go
12,	洒,			sǎ,				sprinkle
12,	赛,			sài,				contest; compete
12,	伞,			sǎn,				umbrella
12,	嗓子,			sǎngzi,				throat; larynx; voice
12,	扫,			sǎo,				sweep; whisk
12,	嫂子,			sǎozi,				sister-in-law
12,	色,			sè,				color
12,	森林,			sēnlín,				forest
12,	杀,			shā,				kill
12,	沙发,			shāfā,				sofa
12,	沙漠,			shāmò,				desert
12,	沙子,			shāzi,				sand; grit
12,	傻,			shǎ,				foolish
12,	晒,			shài,				shine upon; dry in the sun
12,	山脉,			shānmài,			mountain range
12,	山区,			shānqū,				a mountainous area
12,	闪,			shǎn,				flash
12,	善于,			shànyú,				be good at; be adept in
12,	伤,			shāng,				hurt; wound
12,	伤心,			shāng xīn,			sad; grievous; brokenhearted
12,	商场,			shāngchǎng,			market; bazaar
12,	商量,			shāngliang,			consult; discuss; talk over
12,	商品,			shāngpǐn,			commodity; goods
12,	商业,			shāngyè,			commerce; trade business
12,	上班,			shàng bān,			go to work; be on duty
12,	上当,			shàng dàng,			be fooled; be taken in
12,	上级,			shàngjí,			higher level; higher authority
12,	上面,			shàngmian,			above; over; on the surface of
12,	上衣,			shàngyī,			coat; upper outer garment
12,	稍,			shāo,				a little
12,	稍微,			shāowēi,			a little; a bit; slightly
12,	烧,			shāo,				burn
12,	勺子,			sháozi,				scoop; spoon
12,	少数,			shǎoshù,			minority; few
12,	少年,			shàonián,			early youth; juvenile
12,	蛇,			shé,				snake
12,	舌头,			shétou,				tongue
12,	射,			shè,				shot
12,	设备,			shèbèi,				equipment; facilities
12,	设计,			shèjì,				design; plan
12,	伸,			shēn,				stretch
12,	身,			shēn,				body; measure word for clothes
12,	深,			shēn,				deep; solid
12,	身边,			shēnbiān,			with one; at one's side
12,	深刻,			shēnkè,				deep; profound
12,	深入,			shēnrù,				penetrate into; go deep into
12,	什么的,			shénmede,			and so on
12,	神,			shén,				god; deity
12,	神经,			shénjīng,			nerve
12,	生,			shēng,				give birth to; bear; get
12,	生,			shēng,				raw; uncooked; unripe
12,	生动,			shēngdòng,			vivid; lively
12,	生命,			shēngmìng,			life
12,	生气,			shēng qì,			get angry; take offence
12,	生物,			shēngwù,			living thing; organism
12,	生意,			shēngyi,			business; trade
12,	生长,			shēngzhǎng,			grow; grow up
12,	升,			shēng,				rise up
12,	绳子,			shéngzi,			string; rope
12,	省,			shěng,				save
12,	胜,			shèng,				win
12,	失败,			shībài,				be defeated; lose
12,	失去,			shīqù,				lose
12,	失望,			shīwàng,			lose hope; disappointed
12,	失业,			shī yè,				lose one's job; unemployment
12,	狮子,			shīzi,				lion
12,	施工,			shī gōng,			construct; build; construction
12,	湿,			shī,				wet
12,	诗,			shī,				poem
12,	石头,			shítou,				stone
12,	石油,			shíyóu,				petroleum
12,	拾,			shí,				pick up
12,	时代,			shídài,				times; age; era; epoch
12,	时刻,			shíkè,				moment
12,	时期,			shíqī,				period
12,	食品,			shípǐn,				foodstuff; food
12,	食物,			shíwù,				food
12,	实际,			shíjì,				reality; practice; actual
12,	实事求是,		shí shì qiú shì,		be practical and realistic
12,	实行,			shíxíng,			put into practice; carry out
12,	实验,			shíyàn,				experiment; test
12,	实用,			shíyòng,			practical; pragmatic
12,	实在,			shízài,				true; real; honest
12,	使,			shǐ,				use; employ
12,	始终,			shǐzhōng,			from beginning to end
12,	世纪,			shìjì,				century
12,	事件,			shìjiàn,			incident; event
12,	事实,			shìshí,				fact
12,	事物,			shìwù,				thing; object
12,	事先,			shìxiān,			in advance; beforehand
12,	事业,			shìyè,				cause; undertaking
12,	适当,			shìdàng,			suitable; proper
12,	适合,			shìhé,				suit; fit
12,	适应,			shìyìng,			adapt; fit
12,	适用,			shìyòng,			applicable; suitable
12,	市场,			shìchǎng,			market
12,	室,			shì,				room
12,	试卷,			shìjuàn,			examination paper
12,	试验,			shìyàn,				test; experiment
12,	收获,			shōuhuò,			gain; harvest
12,	收入,			shōurù,				take in; include; income; earning
12,	收音机,			shōuyīnjī,			radio (receiver)
12,	手段,			shǒuduàn,			means; measure; method
12,	手工,			shǒugōng,			handwork; handicraft
12,	手绢,			shǒujuàn(shǒupà),			handkerchief
12,	手术,			shǒushù,			operation; surgical operation
12,	手套,			shǒutào,			glove
12,	手续,			shǒuxù,				procedure
12,	手指,			shǒuzhǐ,			finger
12,	首,			shǒu,				head; first; leader; measure word for songs
12,	首先,			shǒuxiān,			first; above all; first of all
12,	受,			shòu,				accept
12,	瘦,			shòu,				thin
12,	蔬菜,			shūcài,				vegetable; greens
12,	叔叔,			shūshu,				father's younger brother; uncle
12,	舒适,			shūshì,				comfortable; cozy; snug
12,	书包,			shūbāo,				schoolbag
12,	书店,			shūdiàn,			bookshop; bookstore
12,	书记,			shūjì,				secretary
12,	书架,			shūjià,				bookshelf
12,	熟练,			shúliàn,			skilled; practiced; proficient
12,	熟悉,			shúxī,				be familiar with; know well
12,	暑假,			shǔjià,				summer vacation
12,	属于,			shǔyú,				belong to; be a part of
12,	树林,			shùlín,				woods; grove
12,	数,			shù,				number
12,	数量,			shùliàng,			quantity; amount
12,	数字,			shùzì,				figure; digit
12,	刷,			shuā,				brush
12,	摔,			shuāi,				fall; tumble
12,	甩,			shuǎi,				move back and forth; throw
12,	率领,			shuàilǐng,			lead; head; command
12,	双方,			shuāngfāng,			both sides; the two parties
12,	水稻,			shuǐdào,			rice; paddy
12,	水泥,			shuǐní,				cement
12,	顺,			shùn,				along
12,	顺便,			shùnbiàn,			conveniently; in passing
12,	顺利,			shùnlì,				go smoothly; successful
12,	撕,			sī,				tear up
12,	思想,			sīxiǎng,			thought; thinking; idea; ideology
12,	私,			sī,				private
12,	私人,			sīrén,				private; personal; one's own man;
12,	司机,			sījī,				driver
12,	丝,			sī,				silk
12,	似乎,			sìhū,				it seems; as if; seemingly
12,	松,			sōng,				loose; loosen
12,	送行,			sòngxíng,			see sb. off; give a send-off party
12,	速度,			sùdù,				speed
12,	塑料,			sùliào,				plastics
12,	算了,			suàn le,			forget it
12,	随,			suí,				with; follow
12,	随便,			suíbiàn,			informal; random
12,	随时,			suíshí,				at any time; at all time
12,	碎,			suì,				broken
12,	损失,			sǔnshī,				lose; damage; loss
12,	缩,			suō,				contract; shrink; draw back
12,	所,			suǒ,				place; measure word for buildings
12,	所,			suǒ,				used in a passive voice sentence
12,	所谓,			suǒwèi,				so called
12,	塔,			tǎ,				tower
12,	台,			tái,				(臺) platform; measure word for theatrical plays; (檯) table; desk
12,	太太,			tàitai,				wife; Madame; Lady; Mrs.
12,	谈话,			tán huà,			conversation; talk
12,	谈判,			tánpàn,				negotiate
12,	弹,			tán,				flip; shoot; pluck
12,	毯子,			tǎnzi,				blanket
12,	探,			tàn,				explore
12,	趟,			tàng,				measure word for times
12,	烫,			tàng,				scald; burn; iron; perm
12,	掏,			tāo,				draw out; pull out
12,	逃,			táo,				escape
12,	讨厌,			tǎoyàn,				disagreeable; disgusting; hate
12,	套,			tào,				cover with; measure word for sets of things
12,	特此,			tècǐ,				here by
12,	特点,			tèdiǎn,				characteristic
12,	特殊,			tèshū,				special; peculiar; exceptional
12,	提倡,			tíchàng,			advocate; promote
12,	提供,			tígōng,				provide; supply; furnish; offer
12,	提前,			tíqián,				ahead of time; advance
12,	题,			tí,				topic; problem; title
12,	题目,			tímù,				title; subject
12,	体会,			tǐhuì,				realize; know through experience; experience
12,	体积,			tǐjī,				volume
12,	体系,			tǐxì,				system; setup
12,	体育场,			tǐyùchǎng,			stadium
12,	体育馆,			tǐyùguǎn,			gymnasium
12,	替,			tì,				take the place of; replace; for; on behalf of
12,	天真,			tiānzhen,			naïve; innocent
12,	添,			tiān,				add
12,	填,			tián,				fill
12,	田,			tián,				farmland
12,	田野,			tiányě,				field; open country
12,	甜,			tián,				sweet
12,	挑,			tiāo,				choose; pick
12,	条约,			tiáoyuē,			treaty; pact
12,	调整,			tiáozhěng,			adjust; regulate; revise
12,	贴,			tiē,				glue; stick
12,	铁,			tiě,				iron
12,	铁路,			tiělù,				railway; railroad
12,	听讲,			tīng jiǎng,			listen to (teacher); attend a lecture
12,	停止,			tīngzhǐ,			stop
12,	通讯,			tōngxùn,			communication
12,	同,			tóng,				same
12,	同,			tóng,				with; and
12,	同情,			tóngqíng,			sympathize
12,	同屋,			tóngwū,				be as a roommate; roommate
12,	同样,			tóngyàng,			similar; same; equal; similarly
12,	铜,			tóng,				copper
12,	桶,			tǒng,				tub; bucket
12,	统一,			tǒngyī,				unify; unite; unified
12,	统治,			tǒngzhì,			rule; dominate
12,	痛,			tòng,				feel painful; agonize; ache
12,	痛苦,			tòngkǔ,				painful; suffering
12,	偷,			tōu,				steal
12,	偷偷,			tōutōu,				covertly; secretly; stealthily
12,	投,			tóu,				throw; cast
12,	投入,			tóurù,				put into; throw into; invest; investment
12,	头,			tóu,				first; leading
12,	头发,			tóufa,				hair
12,	透,			tòu,				penetrate; transparent; thorough
12,	突出,			tūchū,				outstanding; stand out
12,	突击,			tūjī,				make a sudden attack; assault
12,	图,			tú,				graph; map
12,	涂,			tú,				paint; smear
12,	土,			tǔ,				earth; soil
12,	土地,			tǔdì,				land; soil; territory
12,	土豆,			tǔdòu,				potato
12,	吐,			tǔ,				spit
12,	吐,			tù,				vomit
12,	兔子,			tùzi,				hare; rabbit
12,	团,			tuán,				group; ball; measure word for ball-like things
12,	推动,			tuīdòng,			push forward; promote
12,	推广,			tuīguǎng,			popularize; spread
12,	拖,			tuō,				tug; drag; pull
12,	托,			tuō,				hold in the palm
12,	脱离,			tuōlí,				break away from
12,	挖,			wā,				dig
12,	哇,			wa,				used to denote sigh or certainty
12,	歪,			wāi,				askewed; crooked; awry
12,	外地,			wàidì,				places other than the local place
12,	外交,			wàijiāo,			diplomacy; foreign affairs
12,	外面,			wàimian,			outside
12,	弯,			wān,				curve
12,	完整,			wánzhěng,			complete; intact
12,	网球,			wǎngqiú,			tennis ball; tennis
12,	往往,			wǎngwǎng,			often; more often than not
12,	望,			wàng,				watch; look
12,	忘记,			wàngjì,				forget
12,	微笑,			wēixiào,			smile
12,	危害,			wēihài,				endanger; jeopardize; harm
12,	危机,			wēijī,				crisis
12,	违反,			wéifǎn,				violate; run counter to
12,	围,			wéi,				beleaguer; enclose; surround
12,	围绕,			wéirào,				round; surround; revolve around
12,	维护,			wéihù,				safeguard; defend
12,	委员,			wěiyuán,			committee member
12,	尾巴,			wěiba,				tail; tail-like part
12,	未,			wèi,				not yet
12,	未来,			wèilái,				future
12,	味道,			wèidao,				taste; flavor
12,	胃,			wèi,				stomach
12,	喂,			wèi,				feed; breed
12,	位置,			wèizhi,				place; position
12,	卫生,			wèishēng,			hygiene; health; sanitary; hygienical
12,	卫星,			wèixīng,			satellite
12,	温度,			wēndù,				temperature
12,	温暖,			wēnnuǎn,			warm
12,	文件,			wénjiàn,			document
12,	文明,			wénmíng,			civilization; civilized
12,	文物,			wénwù,				culture relic
12,	文字,			wénzì,				character
12,	闻,			wén,				smell
12,	稳,			wěn,				stable
12,	稳定,			wěndìng,			stable; steady
12,	问候,			wènhòu,				send one's regards to
12,	握,			wò,				hold; grasp
12,	污染,			wūrǎn,				pollute; contaminate
12,	屋,			wū,				room
12,	无,			wú,				not have; there is not; not
12,	无论,			wúlùn,				no matter what
12,	无数,			wúshù,				innumerable; countless
12,	无限,			wúxiàn,				infinite; limitless; boundless
12,	武器,			wǔqì,				weapon; arms
12,	武术,			wǔshù,				martial arts
12,	雾,			wù,				fog
12,	物价,			wùjià,				price
12,	物质,			wùzhì,				matter; substance; material
12,	误会,			wùhuì,				misunderstand; mistake; misunderstanding
12,	西北,			xīběi,				northwest
12,	西部,			xībù,				west
12,	西餐,			xīcān,				Western-style food
12,	西方,			xīfāng,				the West
12,	西瓜,			xīguā,				watermelon
12,	西红柿,			xīhóngshì,			tomato
12,	西南,			xīnán,				southwest
12,	西面,			xīmiàn,				west
12,	吸,			xī,				inhale; breathe in; suck up; absorb
12,	吸收,			xīshōu,				absorb; suck up; admit; incorporate
12,	吸烟(抽烟),		xī yān (chōu yān),			smoke
12,	吸引,			xīyǐn,				attract; draw
12,	牺牲,			xīshēng,			die a martyr's death; sacrifice
12,	洗衣机,			xǐyījī,			washing machine
12,	系统,			xìtǒng,				system
12,	戏,			xì,				play; opera
12,	细菌,			xìjūn,				germ; bacterium
12,	细心,			xìxīn,				careful; attentive
12,	下班,			xià bān,			get off work
12,	下面,			xiàmian,			lower part
12,	吓,			xià,				frighten
12,	掀,			xiān,				lift; take off
12,	先后,			xiānhòu,			order; early or late; in sequence
12,	先进,			xiánjìn,			advanced
12,	鲜,			xiān,				fresh
12,	鲜花,			xiānhuā,			fresh flower
12,	纤维,			xiānwéi,			fiber
12,	闲,			xián,				free; idle; not busy
12,	显得,			xiǎnde,				look; seem; appear
12,	显然,			xiǎnrán,			obviously
12,	显著,			xiǎnzhù,			notable; marked; remarkable
12,	现代化,			xiàndàihuà,			modernize; modernization
12,	现实,			xiànshí,			reality; actuality
12,	现象,			xiànxiàng,			appearance; phenomenon
12,	献,			xiàn,				contribute
12,	县,			xiàn,				county
12,	羡慕,			xiànmù,				admire; envy
12,	限制,			xiànzhì,			confine; restrict; limit; restriction
12,	线,			xiàn,				thread; string; wire
12,	相,			xiāng,				each other; mutually
12,	相当,			xiāngdāng,			rather; be equal to
12,	相反,			xiāngfǎn,			opposite; contrary
12,	相互,			xiānghù,			mutual; reciprocal; each other
12,	相似,			xiāngsì,			similar; alike
12,	相同,			xiāngtóng,			identical; same; alike
12,	香肠,			xiāngcháng,			sausage
12,	香皂,			xiāngzào,			perfumed soap; toilet soap
12,	箱子,			xiāngzi,			box; case; chest
12,	乡,			xiāng,				village
12,	乡下,			xiāngxia,			village; country side
12,	详细,			xiángxì,			detailed
12,	想法,			xiǎngfa,			idea; opinion
12,	想念,			xiǎngniàn,			remember with longing; miss
12,	想象,			xiǎngxiàng,			imagine; fancy; visualize
12,	响应,			xǐngyìng,			respond; answer
12,	享受,			xiǎngshòu,			enjoy; enjoyment
12,	项,			xiàng,				item
12,	项目,			xiàngmù,			item; project
12,	象,			xiàng,				elephant
12,	消费,			xiāofèi,			consume
12,	消化,			xiāohuà,			digest
12,	消灭,			xiāomiè,			eliminate; perish; wipe out
12,	消失,			xiāoshī,			disappear; vanish
12,	晓得,			xiǎode,				know
12,	小伙子,			xiǎohuǒzi,			young fellow; lad
12,	小麦,			xiǎomài,			wheat
12,	小朋友,			xiǎopéngyǒu,			child
12,	小说,			xiǎoshuō,			novel; fiction
12,	小心,			xiǎoxīn,			careful; be careful
12,	小学,			xiǎoxué,			primary school
12,	校长,			xiàozhǎng,			headmaster; schoolmaster
12,	笑话,			xiàohua,			joke; jest; laugh at; mock
12,	效果,			xiàoguǒ,			effect; result
12,	效率,			xiàolǜ,				efficiency
12,	歇,			xiē,				rest
12,	斜,			xié,				tilted; slanting
12,	血,			xiě/xuè,				blood
12,	新鲜,			xīnxiān,			fresh; new; strange
12,	心得,			xīndé,				something personal acquired from study
12,	心情,			xīnqíng,			mood; state of mind
12,	心脏,			xīnzàng,			heart
12,	信,			xìn,				trust; believe
12,	信心,			xìnxīn,				confidence
12,	星星,			xīngxing,			star
12,	兴奋,			xīngfèn,			excited
12,	形成,			xíngchéng,			take shape; form
12,	形容,			xíngróng,			describe
12,	形式,			xíngshì,			form; format; shape
12,	形势,			xíngshì,			situation; circumstances
12,	形象,			xíngxiàng,			appearance; image; vivid; expressive; graphic
12,	形状,			xíngzhuàng,			shape; figure; form
12,	行,			xíng,				walk; travel
12,	行动,			xíngdòng,			move; act; action
12,	行李,			xíngli,				luggage; baggage
12,	醒,			xǐng,				wake
12,	兴趣,			xìngqù,				interest
12,	性(积极性),		xìng(jījíxìng),			quality (the quality of being active)
12,	性格,			xìnggé,				nature; disposition; temperament
12,	性质,			xìngzhì,			quality; nature; character
12,	姓名,			xìngmíng,			surname and given name; full name
12,	兄弟,			xiōngdì,			brothers
12,	胸,			xiōng,				chest
12,	雄,			xióng,				male
12,	雄伟,			xióngwěi,			grand; magnificent
12,	熊猫,			xióngmāo,			panda
12,	修,			xiū,				fix; mend
12,	修改,			xiūgǎi,				revise; modify; revision; modification
12,	修理,			xiūlǐ,				repair; mend; fix
12,	虚心,			xūxīn,				modest; open-minded
12,	许,			xǔ,				allow; permit; perhaps; maybe
12,	宣布,			xuānbù,				declare; announce
12,	宣传,			xuānchuán,			propagate; propaganda
12,	选,			xuǎn,				choose; select; choose
12,	选举,			xuǎnjǔ,				elect; election
12,	选择,			xuǎnzé,				select; choose; opt
12,	学(社会学),		xué(shèhuìxué),			-ology (sociology)
12,	学费,			xuéfèi,				tuition; tuition fee
12,	学期,			xuéqī,				school term; semester
12,	学术,			xuéshù,				systematic learning; science
12,	学问,			xuéwen,				learning; knowledge; scholarship
12,	血液,			xuèyè,				blood
12,	寻找,			xúnzhǎo,			look for; seek
12,	训练,			xùnliàn,			train; drill
12,	迅速,			xùnsù,				rapid; speedy; quick
12,	压,			yā,				press
12,	压迫,			yāpò,				oppress; repress
12,	牙,			yá,				tooth
12,	牙刷,			yáshuā,				toothbrush
12,	盐,			yán,				salt
12,	严格,			yángé,				strict; rigorous; rigid
12,	严肃,			yánsù,				serious; solemn; earnest; enforce
12,	严重,			yánzhòng,			grave; critical; serious
12,	研究所,			yánjiūsuǒ,			research institute
12,	延长,			yáncháng,			lengthen; prolong; extend
12,	沿,			yán,				by; along
12,	眼,			yǎn,				eye
12,	眼镜,			yǎnjìng,			eyeglasses; spectacles
12,	眼泪,			yǎnlèi,				tear
12,	眼前,			yǎnqián,			before one's eyes; at present
12,	演,			yǎn,				act; perform
12,	演员,			yǎnyuán,			actor; performer
12,	咽,			yàn,				swallow
12,	阳光,			yángguāng,			sunlight; sunshine
12,	仰,			yǎng,				face upward
12,	养,			yǎng,				provide for; raise; give birth to; rest
12,	样,			yàng,				kind; type
12,	邀请,			yāoqǐng,			invite; invitation
12,	腰,			yāo,				waist
12,	摇,			yáo,				sway; shake
12,	咬,			yǎo,				bite
12,	要紧,			yàojǐn,				important; essential
12,	爷爷,			yéye,				grandfather
12,	业务,			yèwù,				business; professional work
12,	业余,			yèyú,				amateur; not professional
12,	叶子,			yèzi,				leaf
12,	夜里,			yèli,				at night
12,	夜晚,			yèwǎn,				night
12,	一,			yī,				once; as soon as
12,	一半,			yíbàn,				one half
12,	一边,			yìbiān,				one side
12,	一道,			yídào,				together
12,	一方面…一方面…,		yī fāngmiàn … yī fāngmiàn …,		on one hand … on the other hand …
12,	一齐,			yìqí,				at the same time; in unison
12,	一生,			yìshēng,			lifetime; all one's life
12,	一时,			yīshí,				a short period of time; moment
12,	一同,			yìtóng,				together; at the same time and place
12,	一下子,			yíxiàzi,			all at once; in an instant
12,	一致,			yízhì,				identical; unanimous; consistent
12,	一…也,			yī … yě …,			as soon as … then …
12,	医务室,			yīwùshì,			clinic
12,	医学,			yīxué,				medicine; medical science
12,	依靠,			yīkào,				rely on; depend on; backing; support
12,	移到,			yídào,				move; shift
12,	移动,			yídòng,				move; remove; shift
12,	仪器,			yíqì,				instrument; apparatus
12,	疑问,			yíwèn,				doubt; query; question
12,	已,			yǐ,				already
12,	以,			yǐ,				with; because of; so as to; in order to
12,	以及,			yǐjí,				as well as; along with; and
12,	以来,			yǐlái,				since
12,	以内,			yǐnèi,				within; less than
12,	以上,			yǐshàng,			more than; above; the foregoing
12,	以外,			yǐwài,				beyond; outside
12,	以下,			yǐxià,				below; under; the following
12,	意外,			yìwài,				accidental; unexpected; accident
12,	意志,			yìzhì,				will; volition
12,	议论,			yìlùn,				discuss; comment on
12,	异常,			yìcháng,			unusual; abnormal
12,	因此,			yīncǐ,				therefore; thus; consequently
12,	因而,			yīn'ér,				thus; as a result
12,	因素,			yīnsù,				factor; element
12,	银,			yín,				silver
12,	引起,			yǐnqǐ,				give rise to; lead to; cause
12,	印,			yìn,				print; engrave
12,	印刷,			yìnshuā,			print
12,	印象,			yìnxiàng,			impression
12,	英雄,			yīngxióng,			hero
12,	英勇,			yīngyǒng,			heroic; valiant; brave; gallant
12,	应,			yīng,				should; ought to
12,	应当,			yīngdāng,			should; ought to; must
12,	营养,			yíngyǎng,			nutrition; nourishment
12,	营业,			yíngyè,				be open for business
12,	迎接,			yíngjiē,			welcome; greet; receive
12,	影子,			yǐngzi,				shadow
12,	应用,			yìngyòng,			apply; use
12,	硬,			yìng,				hard; rigid; tough
12,	拥抱,			yōngbào,			embrace; hug
12,	拥护,			yōnghù,				support; uphold
12,	勇敢,			yǒnggǎn,			brave; courageous
12,	勇气,			yǒngqì,				courage
12,	用不着,			yòng bu zháo,			have no use for
12,	用处,			yòngchu,			use
12,	用功,			yòng gōng,			hardworking; diligent
12,	用力,			yòng lì,			exert one's strength
12,	优点,			yōudiǎn,			merit; advantage; strong point
12,	优良,			yōuliáng,			fine; good
12,	优美,			yōuměi,				fine; graceful
12,	优秀,			yōuxiù,				excellent; fine; outstanding
12,	悠久,			yōujiǔ,				long; age-old; longstanding
12,	由,			yóu,				by; from
12,	由于,			yóuyú,				owing to; due to; because of
12,	油,			yóu,				oil
12,	游览,			yóulǎn,				visit; tour; go sightseeing
12,	游泳池,			yóuyǒngchí,			swimming pool
12,	有的是,			yǒudeshì,			there's no lack of
12,	有(一)点儿,		yǒu(yì)diǎnr,				a little bit
12,	有关,			yǒuguān,			concern; relate to
12,	有利,			yǒulì,				advantageous; beneficial
12,	有力,			yǒulì,				strong; powerful
12,	有趣,			yǒuqù,				interesting
12,	有时,			yǒushí,				sometimes; at times
12,	有效,			yǒuxiào,			effective; efficacious
12,	有用,			yǒu yòng,			useful
12,	右边,			yòubian,			the right side; the right
12,	于,			yú,				at; on
12,	于是,			yúshì,				as a result; thereupon
12,	雨衣,			yǔyī,				raincoat
12,	与,			yǔ,				with; and; together with
12,	语调,			yǔdiào,				intonation
12,	语气,			yǔqì,				tone; manner of speaking; mood
12,	语音,			yǔyīn,				pronunciation
12,	羽毛球,			yǔmáoqiú,			badminton
12,	玉米,			yùmǐ,				maize; corn
12,	遇,			yù,				meet
12,	遇见,			yù jiàn,			meet; come across
12,	预备,			yùbèi,				get ready; prepare; reserve
12,	员(服务员),		yuán(fúwùyuán),			-er; -or; etc. (waiter, waitress)
12,	原料,			yuánliào,			raw material
12,	原因,			yuányīn,			cause; reason
12,	原则,			yuánzé,				principle
12,	圆珠笔,			yuánzhūbǐ,			ball pen
12,	愿望,			yuànwàng,			desire; wish; aspiration
12,	院,			yuàn,				courtyard; yard
12,	院长,			yuànzhǎng,			the head of a college, institute, hospital, etc.
12,	院子,			yuànzi,				courtyard; yard
12,	约,			yuē,				make an appointment; about; around
12,	约会,			yuēhuì,				appointment; date; engagement
12,	越…越…,			yuè … yuè …,			more … more …
12,	越来越…,		yuèláiyuè,			more and more
12,	阅读,			yuèdú,				read
12,	阅览室,			yuèlǎnshì,			reading-room
12,	允许,			yǔnxǔ,				permit; allow
12,	运,			yùn,				transport; carry
12,	运动会,			yùndònghuì,			sport meet; games
12,	运动员,			yùndòngyuán,			athlete; player
12,	运输,			yùnshū,				carry; transport; conveyance
12,	运用,			yùnyòng,			utilize; apply
12,	杂,			zá,				mixed; miscellaneous; mix; mingle
12,	杂技,			zájì,				acrobatics
12,	灾,			zāi,				disaster; calamity
12,	灾害,			zāihài,				calamity; disaster
12,	暂时,			zànshí,				temporary; transient
12,	赞成,			zànchéng,			agree with; approve of; favor
12,	遭到,			zāodào,				suffer; encounter; meet with
12,	遭受,			zāoshòu,			suffer; be subjected to
12,	糟糕,			zāogāo,				terrible; bad
12,	造,			zào,				make; build; create; invent
12,	造句,			zào jù,				make a sentence
12,	责任,			zérèn,				duty; responsibility
12,	则,			zé,				then; in that case
12,	增长,			zēngzhǎng,			enrich; enhance; grow
12,	扎,			zhā,				prick; push a needle into
12,	摘,			zhāi,				cull; pick; pluck; take off
12,	窄,			zhǎi,				narrow; petty
12,	粘,			zhān,				glue; paste
12,	展出,			zhǎnchū,			put on display; exhibit
12,	展开,			zhǎn kāi,			spread out; unfold; open up
12,	展览会,			zhǎnlǎnhuì,			exhibition
12,	战斗,			zhàndòu,			fight; battle; combat; action
12,	战胜,			zhànshèng,			defeat; triumph over; overcome
12,	战士,			zhànshì,			soldier; fighter
12,	战争,			zhànzhēng,			warfare; war
12,	章,			zhāng,				chapter; section
12,	涨,			zhǎng,				go up; rise
12,	丈,			zhàng,				1 zhàng = 3.33 meters
12,	丈夫,			zhàngfu,			man; husband
12,	招待,			zháodài,			receive; entertain
12,	招待会,			zhāodàihuì,			reception
12,	招呼,			zhāohu,				call; greet; say hello to
12,	着,			zháo,				burn;touch; be affected by
12,	照,			zhào,				shine; illuminate; according to
12,	照常,			zhàocháng,			as usual
12,	照片(相片),		zhàopiàn(xiàngpiàn),			photo; photograph
12,	召开,			zhàokāi,			convene; convoke
12,	折,			zhé,				break; fold; convert into
12,	哲学,			zhéxué,				philosophy
12,	这边,			zhèbiān,			here; this side
12,	真理,			zhēnlǐ,				truth
12,	真实,			zhēnshí,			true; real; authentic
12,	针,			zhēn,				needle; stitch; injection
12,	针对,			zhēnduì,			be aimed at; be directed against
12,	阵,			zhèn,				period; measure word for wind
12,	睁,			zhēng,				open (the eyes)
12,	征求,			zhēngqiú,			ask for; seek; solicit
12,	争,			zhēng,				vie; contend; strive; argue; dispute
12,	争论,			zhēnglùn,			dispute; debate; controvert
12,	争取,			zhēngqǔ,			strive for; fight for; win over
12,	整个,			zhěnggè,			whole; entire
12,	整理,			zhěnglǐ,			put in order; straighten out; sort out
12,	正,			zhèng,				straight; main; upright; honest; right
12,	正常,			zhèngcháng,			normal; regular
12,	正好,			zhènghǎo,			just in time; just right; just enough
12,	正式,			zhèngshì,			formal; official; regular
12,	政策,			zhèngcè,			policy
12,	证明,			zhèngmíng,			prove; testify; proof; certificate
12,	支持,			zhīchí,				support; back; espouse
12,	支援,			zhīyuán,			support; aid; assist; assistance; help
12,	…之后,			zhī hòu,			after
12,	…之前,			zhī qián,			before
12,	…之上,			zhī shàng,			on; above
12,	…之下,			zhī xià,			under; below
12,	…之一,			zhī yī,			one of
12,	…之中,			zhī zhōng,			among; in; in the process of
12,	织,			zhī,				weave; knit
12,	职工,			zhígōng,			staff; worker; employee
12,	职业,			zhíyè,				occupation; profession
12,	直,			zhí,				straighten; straight
12,	直,			zhí,				direct; straight; continuously
12,	直到,			zhídào,				until; up to
12,	直接,			zhíjiē,				direct; immediate
